,id,gender,age,driving_license,region_code,previously_insured,vehicle_age,vehicle_damage,annual_premium,policy_sales_channel,vintage,response
207,295470,0.1040223002,0.7538461538,1,0.1870630398,0,1-2 Year,1,0.5394574626,0.2097137628,0.4221453287,0.722575375
208,288960,0.1040223002,0.1384615385,1,0.0625686059,1,< 1 Year,0,0.5912023099,0.3537441741,0.6262975779,0.9995230349
209,122833,0.1379549141,0.6769230769,1,0.1236947791,1,1-2 Year,0,-0.1077019707,0.2097137628,0.0726643599,0.9993617506
210,267414,0.1040223002,0.3076923077,1,0.1237219516,1,1-2 Year,0,-0.1163648721,0.1935077586,0.7716262976,0.9993024293
211,350885,0.1040223002,0.0461538462,1,0.0721455458,1,< 1 Year,0,-0.0344452206,0.3537441741,0.8339100346,0.9994947207
212,240654,0.1040223002,0.2,1,0.1870630398,0,< 1 Year,1,0.564225221,0.2097137628,0.3494809689,0.7013171491
213,151903,0.1040223002,0.1230769231,1,0.1127921113,1,< 1 Year,0,-0.1003762957,0.3537441741,0.3148788927,0.9994010881
214,94334,0.1040223002,0.7846153846,1,0.1237219516,1,1-2 Year,0,0.3290477969,0.1935077586,0.3321799308,0.9993618413
215,115432,0.1379549141,0.2769230769,1,0.1870630398,0,1-2 Year,1,-0.2314826224,0.2097137628,0.0346020761,0.7065392886
216,171231,0.1040223002,0.8615384615,1,0.1870630398,0,1-2 Year,1,0.8646360369,0.2097137628,0.7058823529,0.7254828841
217,293386,0.1040223002,0.0153846154,1,0.1016852869,0,< 1 Year,1,0.2242790161,0.0572867981,0.1280276817,0.7496496199
218,268406,0.1040223002,0.4153846154,1,0.0999176955,1,1-2 Year,0,0.1574176965,0.1935077586,0.1591695502,0.9993898646
219,139338,0.1040223002,0.0615384615,1,0.1237219516,1,< 1 Year,0,-0.306716142,0.3537441741,0.7785467128,0.9993611449
220,186530,0.1040223002,0.2307692308,1,0.1334593573,1,1-2 Year,0,-1.6234190157,0.3537441741,0.3425605536,0.9993631513
221,91912,0.1040223002,0.1692307692,1,0.0695093458,1,< 1 Year,0,0.1790458799,0.2097137628,0.4532871972,0.9994513583
222,38505,0.1379549141,0.1384615385,1,0.0958711869,1,< 1 Year,0,0.4118976929,0.2097137628,0.3737024221,0.9993749628
223,155923,0.1379549141,0.4153846154,1,0.104607721,0,1-2 Year,1,-1.6234190157,0.2097137628,0.9896193772,0.7849828573
224,238862,0.1040223002,0.6461538462,1,0.1870630398,0,1-2 Year,1,0.918008812,0.0278168633,0.1314878893,0.6868665637
225,292155,0.1379549141,0.0615384615,1,0.0602479101,1,< 1 Year,0,-0.4899161577,0.3537441741,0.4394463668,0.9995271522
226,157422,0.1040223002,0.4,1,0.1686844229,0,1-2 Year,1,0.6466099948,0.2097137628,0.4844290657,0.7261078844
227,31065,0.1040223002,0.4,1,0.1870630398,1,1-2 Year,1,0.1816040521,0.2097137628,0.9723183391,0.9928443206
228,140550,0.1379549141,0.1076923077,1,0.0958711869,1,< 1 Year,0,0.3237570316,0.3537441741,0.0242214533,0.9994440356
229,66619,0.1379549141,0.5692307692,1,0.1870630398,0,1-2 Year,1,0.3232337691,0.1935077586,0.7612456747,0.7126629893
230,349965,0.1379549141,0.7538461538,1,0.1870630398,1,1-2 Year,0,1.6736580039,0.1935077586,0.3598615917,0.9991257931
231,361409,0.1379549141,0.4769230769,1,0.1870630398,0,> 2 Years,1,-1.6234190157,0.2097137628,0.0968858131,0.7169549539
232,254486,0.1040223002,0.1846153846,1,0.1870630398,0,< 1 Year,1,0.1203241992,0.1935077586,0.0034602076,0.6994533187
233,338062,0.1379549141,0.0153846154,1,0.0714553991,0,< 1 Year,1,-0.1427605583,0.0572867981,0.3806228374,0.7754371906
234,177125,0.1040223002,0.0769230769,1,0.0864349431,1,< 1 Year,0,0.1085217228,0.3537441741,0.76816609,0.99946255
235,12149,0.1379549141,0.4769230769,1,0.1097560976,1,1-2 Year,0,-1.6234190157,0.1935077586,0.1799307958,0.9993794247
236,304717,0.1379549141,0.4153846154,1,0.104607721,0,1-2 Year,1,-1.6234190157,0.1935077586,0.23183391,0.783837914
237,215768,0.1040223002,0.4769230769,1,0.1127921113,0,1-2 Year,1,-1.6234190157,0.2097137628,0.0795847751,0.7818121139
238,168494,0.1379549141,0.3692307692,1,0.0626780627,0,1-2 Year,1,-1.6234190157,0.2097137628,0.9238754325,0.8149610999
239,161148,0.1040223002,0.4461538462,1,0.0958711869,0,1-2 Year,1,0.3709669372,0.2097137628,0.6124567474,0.7900344675
240,191151,0.1040223002,0.3538461538,1,0.104607721,0,1-2 Year,1,-1.6234190157,0.1935077586,0.1141868512,0.782047263
241,310856,0.1040223002,0.0307692308,1,0.1870630398,1,< 1 Year,0,0.8450427633,0.3537441741,0.9619377163,0.9991253125
242,105949,0.1040223002,0.9230769231,1,0.0625686059,0,1-2 Year,1,1.1994077571,0.0040375615,0.4982698962,0.8010810238
243,163389,0.1040223002,0.0461538462,1,0.0714553991,0,< 1 Year,1,-0.2749715503,0.3537441741,0.169550173,0.8165597878
244,370868,0.1040223002,0.1692307692,1,0.0739940311,0,1-2 Year,1,-1.6234190157,0.0157468177,0.7923875433,0.7743447859
245,111346,0.1379549141,0.2769230769,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.1935077586,0.3494809689,0.7060381657
246,209031,0.1040223002,0.0769230769,1,0.0671936759,1,< 1 Year,0,-0.2614830058,0.3537441741,0.830449827,0.9995102186
247,292200,0.1379549141,0.0769230769,1,0.1870630398,1,< 1 Year,0,2.2145951495,0.3537441741,0.4290657439,0.999125157
248,280854,0.1040223002,0.0923076923,1,0.0731707317,0,< 1 Year,1,-1.6234190157,0.3537441741,0.9411764706,0.8176393025
249,263904,0.1040223002,0.0461538462,1,0.0695093458,0,< 1 Year,1,-0.3907869839,0.3537441741,0.6643598616,0.8174421901
250,349816,0.1379549141,0.8615384615,1,0.1870630398,0,> 2 Years,1,0.5920744141,0.0260522751,0.0519031142,0.6960250756
251,182802,0.1379549141,0.0461538462,1,0.1127921113,0,< 1 Year,1,-1.6234190157,0.3537441741,0.5051903114,0.7876164305
252,325431,0.1379549141,0.0923076923,1,0.1870630398,0,< 1 Year,1,-0.0214799386,0.3537441741,0.7820069204,0.7219932874
253,258262,0.1040223002,0.1230769231,1,0.0705882353,1,< 1 Year,0,-1.6234190157,0.3537441741,0.5155709343,0.9995146115
254,30183,0.1379549141,0.0615384615,1,0.0625686059,0,< 1 Year,0,0.5112594278,0.3537441741,0.7889273356,0.9731253188
255,131084,0.1040223002,0.3538461538,1,0.1016852869,0,1-2 Year,1,0.6028303655,0.1935077586,0.7889273356,0.7796146598
256,10237,0.1379549141,0.0307692308,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.0278168633,0.7750865052,0.6658119608
257,159794,0.1040223002,0.0615384615,1,0.0739940311,1,< 1 Year,0,0.0127646851,0.3537441741,0.0553633218,0.9994950243
258,348923,0.1040223002,0.3846153846,1,0.0671936759,0,1-2 Year,1,0.1488710756,0.1935077586,0.9100346021,0.8074666379
259,113601,0.1379549141,0.3538461538,1,0.1870630398,0,1-2 Year,1,0.1407314367,0.2097137628,0.5570934256,0.7078269202
260,317712,0.1379549141,0.1230769231,1,0.1870630398,1,< 1 Year,0,0.3139894649,0.0015546744,0.7577854671,0.9988582727
261,89503,0.1040223002,0.0923076923,1,0.1097234612,1,< 1 Year,0,-1.6234190157,0.3537441741,0.3633217993,0.9994147809
262,111117,0.1040223002,0.3538461538,1,0.0864349431,0,1-2 Year,1,-0.3336932309,0.1935077586,0.7162629758,0.7932264147
263,205799,0.1379549141,0.5230769231,1,0.1248492967,0,1-2 Year,1,0.5212014153,0.1935077586,0.9031141869,0.7661866569
264,334271,0.1379549141,0.3538461538,1,0.1870630398,0,1-2 Year,1,0.8348682146,0.1935077586,0.508650519,0.7037117921
265,176782,0.1040223002,0.4307692308,1,0.0902406417,0,1-2 Year,0,0.5008523181,0.1935077586,0.3356401384,0.967741415
266,23529,0.1379549141,0.7384615385,1,0.1016852869,0,> 2 Years,1,0.5630624154,0.2097137628,0.446366782,0.7945353546
267,220263,0.1040223002,0.0153846154,1,0.0626780627,1,< 1 Year,0,0.1761970063,0.0572867981,0.553633218,0.999379069
268,65642,0.1379549141,0.2153846154,1,0.1237219516,0,1-2 Year,1,-0.0340382386,0.1935077586,0.9653979239,0.7575460346
269,166276,0.1040223002,0.1076923077,1,0.0625686059,1,< 1 Year,0,-0.1180509402,0.3537441741,0.3633217993,0.9995247062
270,62111,0.1379549141,0.6461538462,1,0.1237219516,0,1-2 Year,1,0.0728817324,0.0260522751,0.4878892734,0.7474300181
271,270168,0.1379549141,0.1230769231,1,0.1237219516,1,< 1 Year,0,-0.5292771258,0.3537441741,0.678200692,0.9993704221
272,220787,0.1040223002,0.0923076923,1,0.0731707317,0,< 1 Year,0,-0.1427605583,0.3537441741,0.9515570934,0.972095047
273,374434,0.1040223002,0.1538461538,1,0.1016852869,1,< 1 Year,0,0.0805562491,0.3537441741,0.9204152249,0.9994305953
274,169219,0.1379549141,0.7692307692,1,0.1870630398,0,1-2 Year,1,1.3904567103,0.1935077586,0.892733564,0.7179393668
275,274056,0.1040223002,0.5384615385,1,0.0958711869,0,1-2 Year,1,-1.6234190157,0.2097137628,0.9204152249,0.7956721715
276,286970,0.1379549141,0.7538461538,1,0.1016852869,0,1-2 Year,1,-0.3216000531,0.2097137628,0.4775086505,0.7963812721
277,163642,0.1379549141,0.0769230769,1,0.1237219516,1,< 1 Year,0,-1.6234190157,0.3537441741,0.4948096886,0.9993727593
278,51129,0.1379549141,0.3538461538,1,0.1870630398,0,1-2 Year,1,0.9842887288,0.2097137628,0.6124567474,0.7060027256
279,295466,0.1040223002,0.0307692308,1,0.1229831885,1,< 1 Year,0,0.0199159393,0.3537441741,0.3771626298,0.9993598362
280,161556,0.1379549141,0.0,1,0.1016852869,1,< 1 Year,0,0.2021857105,0.0572867981,0.3598615917,0.9992540667
281,130649,0.1379549141,0.2,1,0.1870630398,1,1-2 Year,0,-0.1449698889,0.1935077586,0.9723183391,0.9990421101
282,84778,0.1379549141,0.4153846154,1,0.1870630398,0,1-2 Year,1,0.8920782481,0.2097137628,0.5605536332,0.7086789818
283,292330,0.1379549141,0.8615384615,1,0.1248492967,1,1-2 Year,0,-0.1562491028,0.0002787918,0.339100346,0.9992617656
284,162867,0.1040223002,0.0307692308,1,0.1097234612,1,< 1 Year,0,-0.2775297225,0.3537441741,0.6124567474,0.9993987634
285,105484,0.1040223002,0.0923076923,1,0.0999176955,1,< 1 Year,0,-0.3239838045,0.3537441741,0.7993079585,0.9994315817
286,363516,0.1379549141,0.0615384615,1,0.0958711869,1,< 1 Year,0,0.2162556577,0.3537441741,0.9307958478,0.999435335
287,19711,0.1379549141,0.5538461538,1,0.0958711869,0,1-2 Year,1,0.1961972619,0.0042376356,0.9653979239,0.7639023757
288,326342,0.1040223002,0.8923076923,1,0.1870630398,0,1-2 Year,1,0.5004453361,0.001974502,0.4152249135,0.6925466372
289,229535,0.1379549141,0.4461538462,1,0.1870630398,0,1-2 Year,1,0.4559680235,0.1935077586,0.401384083,0.7082828265
290,22597,0.1379549141,0.2923076923,1,0.1870630398,0,1-2 Year,1,0.454398236,3.93588e-05,0.8961937716,0.6668437616
291,117236,0.1379549141,0.4,1,0.1334593573,0,1-2 Year,1,1.0485337359,0.2097137628,0.9688581315,0.7560598936
292,28467,0.1040223002,0.1230769231,1,0.0671936759,1,< 1 Year,0,-1.6234190157,0.3537441741,0.9411764706,0.999520459
293,332694,0.1379549141,0.0769230769,1,0.0958711869,0,< 1 Year,0,-1.6234190157,0.0278168633,0.508650519,0.9604905273
294,93517,0.1379549141,0.6307692308,1,0.0902406417,0,1-2 Year,1,0.9595791107,0.2097137628,0.6712802768,0.7989575596
295,157964,0.1379549141,0.1230769231,1,0.0787383708,1,< 1 Year,0,0.1374174409,0.3537441741,0.0069204152,0.9994892438
296,304133,0.1040223002,0.2153846154,1,0.0787383708,1,1-2 Year,0,0.1786970382,0.3537441741,0.6435986159,0.9994950182
297,33774,0.1379549141,0.4,1,0.0958711869,1,1-2 Year,0,-0.3024137614,0.3537441741,0.2698961938,0.9994758526
298,272224,0.1379549141,0.2769230769,1,0.0796573876,0,1-2 Year,1,-0.0086309372,0.1935077586,0.6228373702,0.7956420154
299,53238,0.1379549141,0.4,1,0.1237219516,1,1-2 Year,0,0.2385233842,0.0048444178,0.6435986159,0.9991969204
300,219512,0.1379549141,0.0615384615,1,0.0958711869,1,< 1 Year,0,0.6775987629,0.3537441741,0.7958477509,0.9994334293
301,300931,0.1379549141,0.6153846154,1,0.1904761905,0,> 2 Years,1,0.5285270904,0.1935077586,0.9411764706,0.7104347222
302,49337,0.1379549141,0.3076923077,1,0.1237219516,0,1-2 Year,1,0.969055976,0.2097137628,0.508650519,0.7620789276
303,268358,0.1379549141,0.3692307692,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.0278168633,0.446366782,0.6804377448
304,38881,0.1040223002,0.5384615385,1,0.1127921113,0,1-2 Year,1,-1.6234190157,0.2097137628,0.8269896194,0.7826693738
305,59742,0.1379549141,0.0153846154,1,0.0625686059,1,< 1 Year,0,1.0515570304,0.3537441741,0.4083044983,0.999510592
306,368176,0.1040223002,0.4769230769,1,0.1870630398,1,1-2 Year,0,1.2234196919,0.2097137628,0.5259515571,0.9990940854
307,122376,0.1379549141,0.5846153846,1,0.0995762712,0,1-2 Year,1,-1.6234190157,0.0023254517,0.7577854671,0.7651031828
308,374717,0.1379549141,0.0307692308,1,0.0864349431,1,< 1 Year,0,1.2076055363,0.3537441741,0.4325259516,0.9994535689
309,14712,0.1379549141,0.2461538462,1,0.1870630398,1,1-2 Year,0,0.7673092117,0.1935077586,0.7474048443,0.9990436791
310,329449,0.1379549141,0.7230769231,1,0.1870630398,0,1-2 Year,1,0.6634125351,0.2097137628,0.6885813149,0.7207004224
311,213012,0.1379549141,0.0615384615,1,0.0796573876,0,< 1 Year,1,-0.0152589289,0.3537441741,0.5743944637,0.8102622682
312,91431,0.1379549141,0.0923076923,1,0.0714553991,1,< 1 Year,0,0.6577147879,0.3537441741,0.8996539792,0.9994969849
313,196005,0.1379549141,0.0615384615,1,0.1870630398,0,< 1 Year,1,0.1410221381,0.3537441741,0.2525951557,0.7214393043
314,340163,0.1379549141,0.0153846154,1,0.0958711869,1,< 1 Year,0,0.8853339758,0.3537441741,0.7543252595,0.9994275325
315,340972,0.1040223002,0.1230769231,1,0.0999176955,1,< 1 Year,0,0.6566682629,0.0100889838,0.3806228374,0.9992448496
316,71646,0.1040223002,0.3076923077,1,0.0625686059,1,1-2 Year,0,-0.4765438938,0.1935077586,0.0034602076,0.9994809244
317,226629,0.1040223002,0.0769230769,1,0.0796573876,1,< 1 Year,0,0.3782926123,0.3537441741,0.9930795848,0.9994768654
318,177736,0.1040223002,0.6615384615,1,0.1870630398,1,1-2 Year,0,0.0857307338,0.1935077586,0.321799308,0.9991246116
319,355982,0.1040223002,0.3692307692,1,0.1248492967,0,1-2 Year,1,0.2229417897,0.2097137628,0.0934256055,0.7651998618
320,58424,0.1379549141,0.0307692308,1,0.0796573876,0,< 1 Year,0,-0.1277022263,0.3537441741,0.0795847751,0.971147367
321,305121,0.1040223002,0.0307692308,1,0.1016852869,1,< 1 Year,0,0.0828818602,0.3537441741,0.1799307958,0.9994210228
322,367239,0.1379549141,0.4461538462,1,0.1870630398,1,1-2 Year,0,0.2005577827,0.1935077586,0.6643598616,0.9990847182
323,65603,0.1379549141,0.6307692308,1,0.1870630398,0,1-2 Year,0,0.1675922451,0.2097137628,0.5051903114,0.9526641751
324,35701,0.1379549141,0.3538461538,1,0.1300339641,0,1-2 Year,1,0.3991068317,0.1935077586,0.5294117647,0.756828023
325,282485,0.1379549141,0.3076923077,1,0.0958711869,0,1-2 Year,1,0.9668466455,0.1935077586,0.2698961938,0.7829319121
326,278675,0.1040223002,0.0769230769,1,0.0881246642,1,< 1 Year,0,-0.2582852905,0.3537441741,0.615916955,0.999460969
327,289149,0.1040223002,0.3538461538,1,0.0671936759,0,1-2 Year,1,0.1738132549,0.1935077586,0.7889273356,0.8066927908
328,265059,0.1040223002,0.1538461538,1,0.0958711869,0,< 1 Year,0,-0.3091580337,0.3537441741,0.2698961938,0.9696414122
329,145333,0.1040223002,0.0769230769,1,0.0679706601,1,< 1 Year,0,0.2588143412,0.3537441741,0.3979238754,0.9995077752
330,315275,0.1379549141,0.2,1,0.104607721,1,1-2 Year,0,-1.6234190157,0.1935077586,0.9653979239,0.9993574145
331,183189,0.1040223002,0.0769230769,1,0.1870630398,1,< 1 Year,0,0.6057373794,0.3537441741,0.4567474048,0.9991387108
332,103809,0.1040223002,0.2615384615,1,0.0714553991,1,1-2 Year,0,1.044987179,0.0016465117,0.2076124567,0.9993497006
333,131700,0.1379549141,0.0923076923,1,0.0999176955,1,< 1 Year,0,-0.135783725,0.3537441741,0.3460207612,0.9994327766
334,355180,0.1379549141,0.1076923077,1,0.1870630398,0,< 1 Year,1,0.7581811881,0.2097137628,0.4671280277,0.6970499076
335,242044,0.1379549141,0.4,1,0.0995762712,0,1-2 Year,1,-1.6234190157,0.0177344393,0.0103806228,0.7623191443
336,106561,0.1379549141,0.2923076923,1,0.1870630398,0,1-2 Year,1,0.8278913813,0.1935077586,0.2595155709,0.7017651364
337,262711,0.1379549141,0.0615384615,1,0.1248492967,1,< 1 Year,0,-0.6043943649,0.3537441741,0.3806228374,0.9993618798
338,78847,0.1379549141,0.4153846154,1,0.0857525681,0,1-2 Year,1,-0.2318896043,0.2097137628,0.9965397924,0.7972467286
339,45959,0.1040223002,0.1230769231,1,0.1870630398,1,< 1 Year,0,0.3784088928,0.3537441741,0.9065743945,0.9991447004
340,277265,0.1379549141,0.3384615385,1,0.0958711869,0,1-2 Year,1,2.0839539451,0.2097137628,0.3806228374,0.7841512372
341,336073,0.1379549141,0.2307692308,1,0.1424843424,1,1-2 Year,0,0.4213745582,0.1935077586,0.7647058824,0.9992234908
342,144044,0.1040223002,0.4461538462,1,0.1229831885,0,1-2 Year,1,0.2103834897,0.0002459928,0.7128027682,0.736171675
343,248124,0.1379549141,0.1076923077,1,0.1127921113,1,1-2 Year,1,0.0012529101,0.0074650608,0.4117647059,0.9937192313
344,33025,0.1040223002,0.0769230769,1,0.1127921113,1,< 1 Year,0,-0.3529376629,0.3537441741,0.2422145329,0.9993977585
345,328860,0.1379549141,0.1076923077,1,0.0902406417,0,< 1 Year,0,-0.0858412262,0.3537441741,0.107266436,0.9701328949
346,96593,0.1040223002,0.0153846154,1,0.0671936759,0,1-2 Year,1,0.277186669,0.0278168633,0.7612456747,0.7733528313
347,64592,0.1040223002,0.4307692308,1,0.1870630398,1,1-2 Year,0,0.4970732,0.1935077586,0.5190311419,0.9990805518
348,115860,0.1379549141,0.7384615385,1,0.1870630398,1,1-2 Year,0,0.0090437073,0.2097137628,0.0830449827,0.9991510493
349,187500,0.1040223002,0.0923076923,1,0.1192482178,1,< 1 Year,0,-1.6234190157,0.3537441741,0.7266435986,0.9993862454
350,287434,0.1379549141,0.8923076923,1,0.0679706601,1,1-2 Year,0,1.1392907097,0.2097137628,0.321799308,0.9995204897
351,43268,0.1040223002,0.0615384615,1,0.0739940311,1,< 1 Year,0,0.2584073592,0.3537441741,0.6470588235,0.9994911767
352,26663,0.1379549141,0.3538461538,1,0.1870630398,1,1-2 Year,0,0.6259120558,0.2097137628,0.6712802768,0.9990771796
353,362299,0.1379549141,0.5230769231,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.2097137628,0.5501730104,0.7179101845
354,131713,0.1040223002,0.5538461538,1,0.1870630398,0,1-2 Year,1,0.2203254772,0.0260522751,0.6193771626,0.6833742932
355,170156,0.1379549141,0.7230769231,1,0.1870630398,0,1-2 Year,1,0.2259069439,0.2097137628,0.7923875433,0.7213859526
356,109735,0.1379549141,0.1076923077,1,0.1097234612,1,< 1 Year,0,-0.1739818875,0.3537441741,0.9792387543,0.9994048786
357,346897,0.1379549141,0.0461538462,1,0.0679706601,1,< 1 Year,0,0.206895073,0.3537441741,0.5467128028,0.9995045319
358,80548,0.1379549141,0.2307692308,1,0.1870630398,1,1-2 Year,1,0.6235283044,0.2097137628,0.4429065744,0.992616757
359,303438,0.1379549141,0.1538461538,1,0.1870630398,1,< 1 Year,0,-0.0185729247,0.3537441741,0.4498269896,0.9991563202
360,364606,0.1040223002,0.1846153846,1,0.0714553991,1,< 1 Year,0,0.4635262597,0.0100889838,0.321799308,0.9993479165
361,138957,0.1379549141,0.0307692308,1,0.0902406417,0,< 1 Year,1,-1.6234190157,0.3537441741,0.3806228374,0.8044096026
362,106688,0.1040223002,0.0461538462,1,0.1097234612,1,< 1 Year,0,0.7269017186,0.3537441741,0.3737024221,0.999395794
363,176533,0.1379549141,0.3692307692,1,0.150798722,0,1-2 Year,1,0.5609693654,0.2097137628,0.5467128028,0.741345457
364,184748,0.1379549141,0.4,1,0.1870630398,1,1-2 Year,0,0.0865446977,0.2097137628,0.062283737,0.9990948184
365,338621,0.1040223002,0.4153846154,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.0033356621,0.6539792388,0.6775228212
366,350296,0.1040223002,0.0461538462,1,0.0958711869,0,< 1 Year,1,1.8923235891,0.3537441741,0.2387543253,0.7953131431
367,206386,0.1040223002,0.0769230769,1,0.1248492967,1,< 1 Year,0,0.0316602754,0.3537441741,0.1937716263,0.999360763
368,207664,0.1040223002,0.4153846154,1,0.1870630398,0,1-2 Year,1,0.6430052975,0.2097137628,0.0380622837,0.7101268683
369,376468,0.1379549141,0.4461538462,1,0.1870630398,0,> 2 Years,1,0.7681231756,0.1935077586,0.5051903114,0.7074584925
370,241978,0.1379549141,0.3230769231,1,0.1870630398,0,< 1 Year,0,-1.6234190157,0.0028502363,0.9723183391,0.9419578061
371,277080,0.1379549141,0.4461538462,1,0.0958711869,0,1-2 Year,1,1.1983612321,0.1935077586,0.6851211073,0.7863299115
372,205940,0.1040223002,0.0615384615,1,0.1237219516,1,< 1 Year,0,3.8654883406,0.3537441741,0.8650519031,0.9993338196
373,74147,0.1040223002,0.0923076923,1,0.1870630398,0,1-2 Year,1,0.7436461186,0.1935077586,0.9619377163,0.6927107074
374,363747,0.1379549141,0.4923076923,1,0.1870630398,0,1-2 Year,1,-0.1358418652,0.2097137628,0.1418685121,0.7144777245
375,227305,0.1040223002,0.0923076923,1,0.1237219516,1,< 1 Year,0,0.2286395369,0.3537441741,0.6851211073,0.9993619861
376,224021,0.1040223002,0.1230769231,1,0.0902406417,0,< 1 Year,1,1.1109182541,0.3537441741,0.8442906574,0.8022489091
377,102629,0.1040223002,0.0307692308,1,0.1097234612,0,< 1 Year,0,0.1986972938,0.0572867981,0.9238754325,0.9577231944
378,167484,0.1040223002,0.0615384615,1,0.1016852869,1,< 1 Year,0,-0.1264812805,0.3537441741,0.9204152249,0.9994218184
379,358386,0.1379549141,0.0307692308,1,0.0671936759,0,< 1 Year,1,-0.0897947651,0.3537441741,0.3114186851,0.818638077
380,192533,0.1379549141,0.0615384615,1,0.1248492967,1,< 1 Year,0,-0.3093324545,0.3537441741,0.4636678201,0.9993595566
381,104550,0.1379549141,0.6615384615,1,0.1424843424,1,1-2 Year,0,0.2867798148,0.0157468177,0.4602076125,0.9991738917
382,357233,0.1379549141,0.3692307692,1,0.1870630398,1,1-2 Year,0,1.3968521408,0.0027813583,0.2664359862,0.9989039631
383,345129,0.1379549141,0.6615384615,1,0.1870630398,1,1-2 Year,0,0.4659681513,0.2097137628,0.5951557093,0.999130933
384,179126,0.1040223002,0.4307692308,1,0.1870630398,1,1-2 Year,0,0.6743429073,0.2097137628,0.7197231834,0.9990895929
385,120845,0.1379549141,0.3846153846,1,0.1870630398,1,1-2 Year,0,-0.1047368166,0.0026928009,0.7820069204,0.9989182374
386,267395,0.1379549141,0.0153846154,1,0.1870630398,0,< 1 Year,0,0.2667795592,0.3537441741,0.5916955017,0.9527385116
